,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2014-07-28,71.79600856556627,67.43166263755833,77.91827575716367,71.79600856556627,71.79600856556627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7475641229086459,0.7475641229086459,0.7475641229086459,0.0,0.0,0.0,-0.027724511845607223,-0.027724511845607223,-0.027724511845607223,0.7752886347542532,0.7752886347542532,0.7752886347542532,0.0,0.0,0.0,72.54357268847491
11,2014-07-29,71.89724780959062,67.16410905211384,77.54665403949248,71.89724780959062,71.89724780959062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33980819420649566,0.33980819420649566,0.33980819420649566,0.0,0.0,0.0,-0.26293106780137515,-0.26293106780137515,-0.26293106780137515,0.6027392620078708,0.6027392620078708,0.6027392620078708,0.0,0.0,0.0,72.23705600379712
12,2014-07-30,71.998487053615,66.69930164651993,77.32400868404446,71.998487053615,71.998487053615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2712747066471499,0.2712747066471499,0.2712747066471499,0.0,0.0,0.0,-0.16133088421093572,-0.16133088421093572,-0.16133088421093572,0.43260559085808564,0.43260559085808564,0.43260559085808564,0.0,0.0,0.0,72.26976176026214
13,2014-07-31,72.09972629763936,66.91289652458751,77.49335835122054,72.09972629763936,72.09972629763936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523650091463628,0.1523650091463628,0.1523650091463628,0.0,0.0,0.0,-0.1160105201041122,-0.1160105201041122,-0.1160105201041122,0.268375529250475,0.268375529250475,0.268375529250475,0.0,0.0,0.0,72.25209130678573
14,2014-08-01,72.20096554166373,67.20065780144931,77.58064229218122,72.20096554166373,72.20096554166373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864270307913395,0.0864270307913395,0.0864270307913395,0.0,0.0,0.0,-0.02693711936700401,-0.02693711936700401,-0.02693711936700401,0.11336415015834352,0.11336415015834352,0.11336415015834352,0.0,0.0,0.0,72.28739257245508
15,2014-08-04,72.50468327373684,67.23183480107068,77.27771405454054,72.50468327373684,72.50468327373684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2951050888151731,-0.2951050888151731,-0.2951050888151731,0.0,0.0,0.0,-0.02772451184589999,-0.02772451184589999,-0.02772451184589999,-0.26738057696927314,-0.26738057696927314,-0.26738057696927314,0.0,0.0,0.0,72.20957818492167
16,2014-08-05,72.60592251776121,67.01698728910611,77.2683268991498,72.60592251776123,72.60592251776123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6213123856991688,-0.6213123856991688,-0.6213123856991688,0.0,0.0,0.0,-0.262931067801465,-0.262931067801465,-0.262931067801465,-0.3583813178977039,-0.3583813178977039,-0.3583813178977039,0.0,0.0,0.0,71.98461013206204
17,2014-08-06,72.70716176178558,67.14542319112307,77.17474822182311,72.70716176178558,72.70716176178558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5899449812692482,-0.5899449812692482,-0.5899449812692482,0.0,0.0,0.0,-0.16133088421102107,-0.16133088421102107,-0.16133088421102107,-0.4286140970582272,-0.4286140970582272,-0.4286140970582272,0.0,0.0,0.0,72.11721678051633
18,2014-08-07,72.80840100580996,67.1116524548753,77.06502164268015,72.80840100580996,72.80840100580996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5931348928422387,-0.5931348928422387,-0.5931348928422387,0.0,0.0,0.0,-0.11601052010420175,-0.11601052010420175,-0.11601052010420175,-0.477124372738037,-0.477124372738037,-0.477124372738037,0.0,0.0,0.0,72.21526611296771
19,2014-08-08,72.90964024983433,67.21014213392004,77.5896441893549,72.90964024983433,72.90964024983433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5304074163442991,-0.5304074163442991,-0.5304074163442991,0.0,0.0,0.0,-0.026937119367433808,-0.026937119367433808,-0.026937119367433808,-0.5034702969768653,-0.5034702969768653,-0.5034702969768653,0.0,0.0,0.0,72.37923283349002
20,2014-08-11,73.21335798190744,67.45596413990903,77.70930998865805,73.21335798190744,73.21335798190744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48042045712012565,-0.48042045712012565,-0.48042045712012565,0.0,0.0,0.0,-0.02772451184619277,-0.02772451184619277,-0.02772451184619277,-0.4526959452739329,-0.4526959452739329,-0.4526959452739329,0.0,0.0,0.0,72.7329375247873
21,2014-08-12,73.3145972259318,67.80941587116433,77.81916334602391,73.3145972259318,73.3145972259318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6588662461209156,-0.6588662461209156,-0.6588662461209156,0.0,0.0,0.0,-0.262931067801343,-0.262931067801343,-0.262931067801343,-0.3959351783195726,-0.3959351783195726,-0.3959351783195726,0.0,0.0,0.0,72.65573097981088
22,2014-08-13,73.41583646995618,67.51814431126849,78.16479308419714,73.41583646995618,73.41583646995618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48335984445084784,-0.48335984445084784,-0.48335984445084784,0.0,0.0,0.0,-0.16133088421105257,-0.16133088421105257,-0.16133088421105257,-0.3220289602397954,-0.3220289602397954,-0.3220289602397954,0.0,0.0,0.0,72.93247662550533
23,2014-08-14,73.51707571398055,67.93166299760848,78.20145467539186,73.51707571398055,73.51707571398055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34917503444309844,-0.34917503444309844,-0.34917503444309844,0.0,0.0,0.0,-0.1160105201040613,-0.1160105201040613,-0.1160105201040613,-0.23316451433903715,-0.23316451433903715,-0.23316451433903715,0.0,0.0,0.0,73.16790067953745
24,2014-08-15,73.6183149580049,68.65984792269273,78.47045660646047,73.6183149580049,73.6183149580049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1587263474334669,-0.1587263474334669,-0.1587263474334669,0.0,0.0,0.0,-0.026937119367181222,-0.026937119367181222,-0.026937119367181222,-0.13178922806628568,-0.13178922806628568,-0.13178922806628568,0.0,0.0,0.0,73.45958861057143
25,2014-08-18,73.92203269007803,69.2812419220749,79.56220657424777,73.92203269007803,73.92203269007803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19283473128856188,0.19283473128856188,0.19283473128856188,0.0,0.0,0.0,-0.027724511846425857,-0.027724511846425857,-0.027724511846425857,0.22055924313498773,0.22055924313498773,0.22055924313498773,0.0,0.0,0.0,74.11486742136658
