,ds,trend,trend_lower,trend_upper,yhat,yhat_lower,yhat_upper
834,2017-11-01,6809.965134964246,6809.965134964246,6809.965134964246,6682.096664337591,6469.750821733355,6911.137782077145
835,2017-11-02,6817.380408655949,6817.380408655949,6817.380408655949,6686.287928333023,6474.206498654506,6932.8142326623065
836,2017-11-03,6824.795682347654,6824.795682347654,6824.795682347654,6695.710342620821,6497.448270472925,6919.0568256459555
837,2017-11-06,6847.0415034227635,6847.041503422764,6847.041503422764,6711.160864921195,6479.692970275785,6932.718037128398
838,2017-11-07,6854.456777114467,6854.456777114467,6854.456777114467,6729.014167369286,6515.5781765129595,6950.080698681538
839,2017-11-08,6861.87205080617,6861.87205080617,6861.87205080617,6735.853813086864,6516.643946800514,6963.631305188443
840,2017-11-09,6869.287324497875,6869.287324497875,6869.287324497875,6737.272738623475,6516.5600438654155,6958.339178735991
841,2017-11-10,6876.702598189576,6876.702598189576,6876.702598189576,6622.793461173444,6396.027070082576,6837.263007145232
842,2017-11-13,6898.948419264687,6898.948419264687,6898.948419264687,6751.298530475174,6542.8801578442635,6972.3536974203025
843,2017-11-14,6906.36369295639,6906.36369295639,6906.36369295639,6766.861364735731,6528.551777782265,6987.380875906284
844,2017-11-15,6913.778966648096,6913.778966648096,6913.778966648096,6771.691208664438,6546.468531704073,7000.699039114351
845,2017-11-16,6921.194240339799,6921.194240339799,6921.194240339799,6771.416255402924,6530.045228194724,6992.011142173068
846,2017-11-17,6928.609514031502,6928.609514031502,6928.609514031502,6776.654778384155,6552.35943266723,7016.657595929661
847,2017-11-20,6950.855335106613,6950.855335106613,6950.855335106613,6782.042380734159,6551.657206382466,7007.413715784887
848,2017-11-21,6958.270608798315,6958.270608798315,6958.270608798315,6797.530180048265,6567.701937122434,7004.607523744226
849,2017-11-22,6965.685881426523,6965.685881426523,6965.685881426523,6802.52129526077,6583.750640524747,7015.5320998559055
850,2017-11-24,6980.516426682938,6980.516426682938,6980.516426682938,6808.2822957295975,6570.711835013091,7050.673401176497
851,2017-11-27,7002.762244567562,7002.762244567562,7002.762244567562,6815.004757102558,6603.079421934845,7042.448881855216
852,2017-11-28,7010.1775171957715,7010.1775171957715,7010.1775171957715,6830.676753727559,6629.767100849451,7048.1465981354595
853,2017-11-29,7017.592789823981,7017.592789823981,7017.592789823981,6835.60225824334,6623.762949968866,7067.766584158667
854,2017-11-30,7025.008062452187,7025.008062452187,7025.008062452187,6835.290024890023,6604.828703240125,7058.786393455624
855,2017-12-01,7032.423335080396,7032.423335080396,7032.423335080396,6840.239703344918,6629.619202045899,7051.1568736534755
856,2017-12-04,7054.669152965021,7054.669152965021,7054.669152965021,6842.168338828432,6646.949811396239,7068.706594431818
857,2017-12-05,7062.084425593228,7062.084425593228,7062.084425593228,6855.341106937707,6641.114152395395,7096.286990021716
858,2017-12-06,7069.499698221435,7069.499698221435,7069.499698221435,6857.3315829440535,6640.021575387594,7067.245981052344
859,2017-12-07,7076.914970849644,7076.914970849644,7076.914970849644,6853.681734292642,6620.047311837579,7077.1886003689115
860,2017-12-08,7084.3302434778525,7084.3302434778525,7084.3302434778525,6854.940302642159,6639.950453128985,7081.6324310217005
861,2017-12-11,7106.576061362478,7106.576061362478,7106.576061362478,6844.381989527614,6617.769746737709,7056.096533844863
862,2017-12-12,7113.991333990684,7113.991333990684,7113.991333990684,6853.217733080993,6638.520565897359,7068.7758023584565
863,2017-12-13,7121.406606618893,7121.406606618893,7121.406606618893,6850.954880940773,6623.925912542883,7076.540376223823
864,2017-12-14,7128.8218792471025,7128.8218792471025,7128.8218792471025,6843.2462764811135,6626.465269395701,7076.66732391313
865,2017-12-15,7136.237151875309,7136.237151875309,7136.237151875309,6840.75297375932,6613.941539609377,7065.857068790703
866,2017-12-18,7158.4829697599325,7158.4829697599325,7158.4829697599325,6821.860286057736,6600.224110771073,7053.2898325581145
867,2017-12-19,7165.898242388141,7165.898242388141,7165.898242388141,6829.215877846533,6604.032266456619,7041.320866428026
868,2017-12-20,7173.313515016348,7173.313515016348,7173.313515016348,6826.256053524575,6584.300405121051,7056.896247672791
869,2017-12-21,7180.728787644557,7180.728787644557,7180.728787644557,6818.692067470177,6605.175728997946,7041.6084975301
870,2017-12-22,7188.144060272766,7188.144060272766,7188.144060272766,6817.225709781168,6606.113408984807,7054.363655857744
871,2017-12-26,7217.805150785598,7217.805150785598,7217.805150785598,6818.7434832446415,6596.285021334382,7041.185518491577
872,2017-12-27,7225.220423413806,7225.220423413806,7225.220423413806,6821.135054259677,6583.531197561961,7036.927303403388
873,2017-12-28,7232.635696042015,7232.635696042015,7232.635696042015,6819.627472801089,6603.177692539219,7050.704822382724
874,2017-12-29,7240.050968670223,7240.050968670223,7240.050968670223,6824.825340231544,6618.402403146483,7036.185486498854
875,2018-01-02,7269.712059183054,7269.712059183055,7269.712059183055,6856.65041950388,6631.94247508836,7079.701209515595
876,2018-01-03,7277.1273318112635,7277.1273318112635,7277.1273318112635,6866.843457455499,6652.239283177004,7085.752532032188
877,2018-01-04,7284.54260443947,7284.54260443947,7284.54260443947,6872.937842492957,6658.328614442804,7093.950677636816
878,2018-01-05,7291.957877067679,7291.957877067679,7291.957877067679,6885.396141489446,6660.839682787795,7102.020709256603
879,2018-01-08,7314.2036949523035,7314.2036949523035,7314.2036949523035,6915.881798298198,6695.80162926738,7127.714453381624
880,2018-01-09,7321.618967580513,7321.618967580513,7321.618967580513,6940.324049261931,6740.954626158516,7166.633959613988
881,2018-01-10,7329.03424020872,7329.03424020872,7329.03424020872,6954.29925576368,6732.52493547796,7157.745542884418
882,2018-01-11,7336.449512836928,7336.449512836928,7336.449512836928,6963.237958040913,6731.4396812016275,7184.687159903563
883,2018-01-12,7343.864785465135,7343.864785465135,7343.864785465135,6977.569347967413,6745.305099426661,7192.64926380701
884,2018-01-16,7373.525875977967,7373.525875977968,7373.525875977968,7030.411830804556,6793.603528205222,7247.692485628787
885,2018-01-17,7380.941148606176,7380.941148606176,7380.941148606176,7041.701354828417,6822.251994461299,7251.906614601907
886,2018-01-18,7388.356421234384,7388.356421234384,7388.356421234384,7047.2529981277385,6811.797007474705,7257.082287720424
887,2018-01-19,7395.771693862592,7395.771693862592,7395.771693862592,7057.608959348386,6847.772102949259,7285.580954802577
888,2018-01-22,7418.017511747217,7418.017511747217,7418.017511747217,7073.753838045946,6851.931196849411,7296.435983315091
889,2018-01-23,7425.432784375424,7425.432784375424,7425.432784375424,7091.331473498031,6866.014832224701,7313.328642225126
890,2018-01-24,7425.423191202002,7425.423191202002,7425.423191202002,7090.332719528146,6860.370133983668,7297.460306923545
891,2018-01-25,7425.413598028579,7425.413598028579,7425.413598028579,7083.853336184676,6866.248632118897,7316.174150947042
892,2018-01-26,7425.404004855157,7425.404004855157,7425.404004855157,7082.5720117693,6854.070056596428,7303.243641918916
893,2018-01-29,7425.375225334889,7425.375225334889,7425.375225334889,7067.358741751921,6829.0776496098515,7271.010690290695
894,2018-01-30,7425.365632161467,7425.365632161467,7425.365632161467,7075.988239526496,6845.919882961815,7302.605051287391
895,2018-01-31,7425.356038988044,7425.356038988044,7425.356038988044,7074.332256781588,6851.441378041619,7307.82487133644
896,2018-02-01,7425.346445814622,7425.346445814622,7425.346445814622,7068.09888216865,6848.919109025596,7296.239455534016
897,2018-02-02,7425.336852641199,7425.336852641199,7425.336852641199,7067.982054092801,6851.392110130009,7296.959048250919
898,2018-02-05,7425.308073120932,7425.308073120932,7425.308073120932,7061.59689550242,6839.591615469744,7265.067494118888
899,2018-02-06,7425.298479947509,7425.298479947509,7425.298479947509,7074.784018950084,6848.4882968681,7287.755630494048
900,2018-02-07,7425.288886774087,7425.288886774086,7425.288886774086,7078.3640849570265,6862.655670493723,7313.688655722286
901,2018-02-08,7425.2792936006645,7425.2792936006645,7425.2792936006645,7077.943481952334,6847.215658779676,7315.186140731611
902,2018-02-09,7425.269700427242,7425.269700427241,7425.269700427241,7084.101729459401,6853.719075105284,7296.951097766774
903,2018-02-12,7425.240920906974,7425.240920906974,7425.240920906974,7098.0418740955965,6861.437472944249,7311.924430045973
904,2018-02-13,7425.2313277335525,7425.2313277335525,7425.2313277335525,7118.0580923801035,6888.409499650762,7359.212735712024
905,2018-02-14,7425.221734560129,7425.221734560129,7425.221734560129,7128.271557586979,6905.560086050147,7372.281826905768
906,2018-02-15,7425.212141386707,7425.212141386707,7425.212141386707,7134.161684815347,6910.55166729771,7356.72525792375
907,2018-02-16,7425.202548213284,7425.202548213284,7425.202548213284,7146.189444310669,6938.279943004671,7365.396171594724
908,2018-02-20,7425.164175519594,7425.164175519594,7425.164175519594,7197.2671253987655,6981.032353491365,7430.69760115411
909,2018-02-21,7425.154582346172,7425.154582346172,7425.154582346172,7209.817477513126,6987.0304282247835,7435.531701276608
910,2018-02-22,7425.14498917275,7425.14498917275,7425.14498917275,7217.184804576845,6999.538865557312,7438.799059034734
911,2018-02-23,7425.135395999328,7425.135395999328,7425.135395999328,7229.820100778379,6989.143790914606,7452.284834488184
912,2018-02-26,7425.106616479059,7425.106616479059,7425.106616479059,7254.476969322508,7025.558402727788,7478.584326737502
913,2018-02-27,7425.097023305638,7425.097023305638,7425.097023305638,7275.029492731913,7036.950215113049,7490.327413587262
914,2018-02-28,7425.087430132215,7425.087430132215,7425.087430132215,7284.271505701501,7044.0777992850235,7514.695334772974
915,2018-03-01,7425.077836958792,7425.077836958792,7425.077836958792,7287.731925924363,7066.438568275882,7509.932134896685
916,2018-03-02,7425.068243785369,7425.068243785369,7425.068243785369,7295.947547378181,7069.956883782732,7521.4130876129375
917,2018-03-05,7425.039464265103,7425.039464265103,7425.039464265103,7305.204811787838,7083.788640148248,7540.854527202805
918,2018-03-06,7425.0298710916795,7425.0298710916795,7425.0298710916795,7320.232770849316,7106.649638836379,7550.7704950477455
919,2018-03-07,7425.020277918257,7425.020277918257,7425.020277918257,7323.913106276282,7112.313584069803,7562.317203229373
920,2018-03-08,7425.010684744834,7425.010684744834,7425.010684744834,7321.864210535355,7090.595931784996,7554.902333706943
921,2018-03-09,7425.001091571413,7425.001091571413,7425.001091571413,7324.706177840723,7103.273137408744,7536.176646212881
922,2018-03-12,7424.972312051144,7424.972312051144,7424.972312051144,7319.369799233561,7094.082917868285,7516.070054134918
923,2018-03-13,7424.962718877722,7424.962718877721,7424.962718877721,7330.233889827689,7101.65383059684,7534.655571187187
924,2018-03-14,7424.9531257043,7424.9531257043,7424.9531257043,7330.17159956529,7103.731725122344,7567.491246103358
925,2018-03-15,7424.943532530878,7424.943532530877,7424.943532530877,7324.82867998264,7090.806367313441,7557.995861080722
926,2018-03-16,7424.933939357455,7424.933939357455,7424.933939357455,7324.842799306961,7102.301571754889,7547.366391479972
927,2018-03-19,7424.905159837188,7424.905159837188,7424.905159837188,7313.86195956767,7099.0236675475035,7535.751899311039
928,2018-03-20,7424.895566663765,7424.895566663765,7424.895566663765,7323.766334595846,7105.568478600913,7549.565807684587
929,2018-03-21,7424.885973490342,7424.885973490342,7424.885973490342,7323.177168644693,7097.419426676497,7547.673293475647
930,2018-03-22,7424.876390215904,7424.876390215904,7424.876390215904,7317.716255492663,7085.576265842955,7546.127962360482
931,2018-03-23,7424.866806941467,7424.866806941467,7424.866806941467,7317.994083863383,7092.73096170384,7536.786391737618
932,2018-03-26,7424.838057118154,7424.838057118154,7424.838057118154,7309.796386350384,7095.190387815559,7537.206314984032
933,2018-03-27,7424.828473843716,7424.828473843716,7424.828473843716,7321.190436712976,7104.651909281194,7538.58652762741
934,2018-03-28,7424.81889056928,7424.81889056928,7424.81889056928,7322.322036887709,7085.931372107292,7544.93335224868
935,2018-03-29,7424.809307294841,7424.809307294841,7424.809307294841,7318.784743626,7095.666474955642,7550.6784430577645
936,2018-04-02,7424.770974197091,7424.770974197091,7424.770974197091,7320.076091977118,7094.0055196301455,7556.483818798466
937,2018-04-03,7424.761390922654,7424.761390922654,7424.761390922654,7334.03589905662,7106.1255447168205,7552.423094010614
938,2018-04-04,7424.751807648216,7424.751807648216,7424.751807648216,7337.795022390902,7120.527643387086,7563.830448799179
939,2018-04-05,7424.742224373778,7424.742224373778,7424.742224373778,7336.925672482874,7125.063201218433,7550.6772646476875
940,2018-04-06,7424.732641099341,7424.732641099341,7424.732641099341,7341.989712086021,7137.749288201264,7567.949979655621
941,2018-04-09,7424.703891276028,7424.703891276028,7424.703891276028,7348.836464198673,7127.045486334849,7595.281929662581
942,2018-04-10,7424.69430800159,7424.69430800159,7424.69430800159,7365.310767257114,7149.379967005658,7605.405636133557
943,2018-04-11,7424.6847247271535,7424.6847247271535,7424.6847247271535,7371.470547564412,7154.474730248738,7587.947770031131
944,2018-04-12,7424.675141452715,7424.675141452715,7424.675141452715,7372.85556343294,7152.372986775883,7591.281741364833
945,2018-04-13,7424.665558178278,7424.665558178278,7424.665558178278,7379.993417322959,7174.652431493378,7601.542451380222
946,2018-04-16,7424.636808354965,7424.636808354965,7424.636808354965,7391.6184594131855,7157.210018003024,7620.053006431041
947,2018-04-17,7424.627225080528,7424.627225080528,7424.627225080528,7409.083611765347,7206.693845135939,7654.158765133818
948,2018-04-18,7424.6176418060895,7424.6176418060895,7424.6176418060895,7415.8754886937195,7188.136205909872,7639.678926253716
949,2018-04-19,7424.608058531652,7424.608058531652,7424.608058531652,7417.502929261247,7202.451388684612,7626.138461534768
950,2018-04-20,7424.598475257215,7424.598475257215,7424.598475257215,7424.466711511076,7208.450430057344,7643.500522219787
951,2018-04-23,7424.569725433902,7424.569725433901,7424.569725433901,7432.888065791856,7206.592952290927,7651.902645195125
952,2018-04-24,7424.560142159465,7424.560142159465,7424.560142159465,7448.366863797004,7228.091641621368,7672.403111171305
953,2018-04-25,7424.550558885027,7424.550558885027,7424.550558885027,7452.722236547303,7238.635240418974,7678.349887601285
954,2018-04-26,7424.540975610589,7424.540975610589,7424.540975610589,7451.482830483623,7245.654690437518,7676.91815625026
955,2018-04-27,7424.531392336152,7424.531392336152,7424.531392336152,7455.179423412955,7241.854466637505,7693.692947002059
956,2018-04-30,7424.502642512839,7424.502642512839,7424.502642512839,7451.850264294014,7232.0404647363075,7677.419061435192
957,2018-05-01,7424.493059238402,7424.493059238401,7424.493059238401,7462.9620251650285,7233.229133348939,7696.944073736838
958,2018-05-02,7424.483475963963,7424.483475963963,7424.483475963963,7462.846487166906,7247.312015011573,7681.060760096235
959,2018-05-03,7424.473892689527,7424.473892689527,7424.473892689527,7457.115491957521,7238.513891146484,7689.372070272666
960,2018-05-04,7424.464309415089,7424.464309415089,7424.464309415089,7456.387851845323,7239.723734775062,7686.606546040707
961,2018-05-07,7424.435559591776,7424.435559591776,7424.435559591776,7441.103223469065,7218.617801894876,7656.913642343744
962,2018-05-08,7424.425976317339,7424.425976317339,7424.425976317339,7448.969438579814,7233.2634543990835,7683.587329868456
963,2018-05-09,7424.416393042901,7424.4163930429,7424.4163930429,7446.118721492295,7234.363197400027,7663.914757606405
964,2018-05-10,7424.406809768463,7424.406809768463,7424.406809768463,7438.236713778808,7220.61828856544,7656.125249081916
965,2018-05-11,7424.397226494026,7424.397226494026,7424.397226494026,7436.0059839251935,7230.2912868033545,7660.33556116663
966,2018-05-14,7424.368476670713,7424.368476670713,7424.368476670713,7420.5469946529465,7199.8893727468985,7650.058377054676
967,2018-05-15,7424.358893396276,7424.358893396276,7424.358893396276,7429.875007530493,7203.736494884675,7651.10632571914
968,2018-05-16,7424.349310121837,7424.349310121837,7424.349310121837,7429.242552883426,7223.430486167815,7642.576927649233
969,2018-05-17,7424.339726847401,7424.3397268474,7424.3397268474,7424.307322411128,7186.2111013260555,7632.920750445931
970,2018-05-18,7424.330143572963,7424.330143572963,7424.330143572963,7425.706628977291,7206.319540383836,7658.5060183770665
971,2018-05-21,7427.088993327984,7427.088993327984,7427.088993327984,7427.327083526002,7202.219559445412,7656.233424858466
972,2018-05-22,7428.008609912989,7428.008609912989,7428.008609912989,7443.176621298515,7223.285617440716,7666.161135389932
973,2018-05-23,7428.9282264979975,7428.9282264979975,7428.9282264979975,7449.2969597856645,7225.163640558587,7670.494860046625
974,2018-05-24,7429.847843083005,7429.8478430830055,7429.8478430830055,7451.2227423504455,7238.0617277638,7679.784382550086
975,2018-05-25,7430.767459668011,7430.767459668012,7430.767459668012,7459.4631199862915,7253.199447055559,7676.050525276878
976,2018-05-29,7434.445926008038,7434.445926008038,7434.445926008038,7497.808155519684,7284.164331805396,7724.793980407061
977,2018-05-30,7435.365542593046,7435.365542593046,7435.365542593046,7507.851978175418,7290.087274795476,7701.91531374481
978,2018-05-31,7436.285159178052,7436.285159178052,7436.285159178052,7512.975652650232,7290.21701129921,7750.677054217348
979,2018-06-01,7437.204775763059,7437.204775763059,7437.204775763059,7523.609042958583,7295.070500312589,7752.0246668360505
980,2018-06-04,7439.963625518079,7439.963625518079,7439.963625518079,7543.383569806228,7318.112967141154,7762.902705082893
981,2018-06-05,7440.8832421030875,7440.8832421030875,7440.8832421030875,7562.54683345137,7327.816188446414,7779.241501421988
982,2018-06-06,7441.802858688093,7441.802858688092,7441.802858688092,7570.443615776681,7357.7692260945905,7789.632826311831
983,2018-06-07,7442.722475273101,7442.722475273101,7442.722475273101,7572.558021568959,7353.601615153037,7785.925810519037
984,2018-06-08,7443.642091858108,7443.642091858108,7443.642091858108,7579.385178775807,7364.878924092307,7791.461214255682
985,2018-06-11,7446.400941613128,7446.400941613128,7446.400941613128,7583.895112970456,7358.458174959607,7798.067548702115
986,2018-06-12,7447.320558198135,7447.320558198135,7447.320558198135,7597.07965858435,7366.8323156587285,7802.355294158666
987,2018-06-13,7448.240174783142,7448.240174783142,7448.240174783142,7598.77849848514,7363.460821762977,7817.452196774607
988,2018-06-14,7449.159791368149,7449.159791368149,7449.159791368149,7594.622948507523,7368.708593125351,7822.489740778341
989,2018-06-15,7450.079407953155,7450.079407953155,7450.079407953155,7595.258228575804,7372.093466753181,7808.538421114824
990,2018-06-18,7452.838257708177,7452.838257708177,7452.838257708177,7583.1288253205075,7350.553386468819,7801.108179700848
991,2018-06-19,7453.757874293184,7453.757874293184,7453.757874293184,7591.865532043037,7373.432474120962,7795.169636691409
992,2018-06-20,7454.67749087819,7454.67749087819,7454.67749087819,7589.862575478863,7364.582558154044,7812.041235229236
993,2018-06-21,7455.597107463197,7455.597107463197,7455.597107463197,7582.84507852532,7349.541696000562,7810.938756447925
994,2018-06-22,7456.516724048204,7456.516724048204,7456.516724048204,7581.532383783032,7357.480291097965,7801.11982799478
995,2018-06-25,7459.275573803225,7459.275573803225,7459.275573803225,7569.452468351428,7346.02735633313,7804.344158138576
996,2018-06-26,7460.195190388231,7460.195190388231,7460.195190388231,7580.189084324826,7354.268839169334,7802.859181770929
997,2018-06-27,7461.114806973238,7461.114806973238,7461.114806973238,7581.127608435823,7373.297056785192,7793.795936164275
998,2018-06-28,7462.034423558245,7462.034423558245,7462.034423558245,7577.928477946874,7371.668178190425,7802.219184058577
999,2018-06-29,7462.954040143251,7462.954040143251,7462.954040143251,7581.225123733143,7361.255989433345,7807.5785461442865
1000,2018-07-02,7465.712889898272,7465.712889898272,7465.712889898272,7586.587430446647,7373.2187507162635,7795.122128475968
1001,2018-07-03,7466.63250648328,7466.63250648328,7466.63250648328,7603.89414857286,7384.39602242353,7822.616718540336
1002,2018-07-05,7468.471739653293,7468.471739653293,7468.471739653293,7615.004798401234,7389.578708916513,7822.94883533786
1003,2018-07-06,7469.3913562383,7469.3913562383,7469.3913562383,7624.789882662359,7394.1204786641,7837.4039207159385
1004,2018-07-09,7472.150205993321,7472.150205993321,7472.150205993321,7647.036843520497,7409.384740860816,7874.501913229654
1005,2018-07-10,7473.069822578328,7473.069822578328,7473.069822578328,7668.669856832605,7454.686780915017,7880.234118644459
1006,2018-07-11,7473.989439163334,7473.989439163334,7473.989439163334,7679.798627398097,7443.096653442664,7902.8657230410945
1007,2018-07-12,7474.909055748342,7474.909055748342,7474.909055748342,7685.843687057652,7463.942858311873,7900.378345759582
1008,2018-07-13,7475.828672333348,7475.828672333348,7475.828672333348,7697.219825307522,7470.557234436146,7921.087611768886
1009,2018-07-16,7478.587522088369,7478.58752208837,7478.58752208837,7718.064470692526,7486.880323683581,7946.649496299999
1010,2018-07-17,7479.507138673376,7479.507138673376,7479.507138673376,7737.189756483501,7511.597872360286,7960.941721782518
1011,2018-07-18,7480.426754705635,7480.426754705635,7480.426754705635,7744.855430176442,7520.423437900138,7969.850012369293
1012,2018-07-19,7481.346370737893,7481.346370737893,7481.346370737893,7746.55188069608,7522.359887830834,7967.029249071835
1013,2018-07-20,7482.265986770151,7482.265986770151,7482.265986770151,7752.781879988299,7550.881365181982,7990.454871281177
1014,2018-07-23,7485.0248348669265,7485.0248348669265,7485.0248348669265,7754.502220401962,7535.003414607461,7982.937200977814
1015,2018-07-24,7485.944450899185,7485.944450899185,7485.944450899185,7766.443392721942,7545.2109752198585,7995.262434475483
1016,2018-07-25,7486.864066931444,7486.864066931444,7486.864066931444,7766.745265697073,7539.093167466034,7984.247296403602
1017,2018-07-26,7487.783682963701,7487.783682963701,7487.783682963701,7761.035519968122,7553.029981983627,7963.513456690899
1018,2018-07-27,7488.70329899596,7488.70329899596,7488.70329899596,7759.951190137925,7536.393413531047,7979.997716633625
1019,2018-07-30,7491.462147092735,7491.462147092735,7491.462147092735,7741.513784304402,7524.496413485435,7961.765453346511
1020,2018-07-31,7492.381763124993,7492.381763124993,7492.381763124993,7747.687410174675,7512.584519289926,7964.795835710173
1021,2018-08-01,7493.301379157252,7493.301379157252,7493.301379157252,7742.840908809785,7522.4972317197435,7973.896096872052
1022,2018-08-02,7494.220995189509,7494.220995189509,7494.220995189509,7732.663541930247,7518.958552437598,7965.774454076678
1023,2018-08-03,7495.140611221767,7495.140611221767,7495.140611221767,7727.836227212497,7517.193995035799,7954.547696685207
1024,2018-08-06,7497.899459318543,7497.899459318543,7497.899459318543,7702.686500320007,7490.039721971878,7935.067988019928
1025,2018-08-07,7498.819075350801,7498.819075350801,7498.819075350801,7708.097379007682,7482.381458184866,7946.329741119748
1026,2018-08-08,7499.73869138306,7499.73869138306,7499.73869138306,7703.169976961775,7484.134328408496,7913.057249281383
1027,2018-08-09,7500.658307415318,7500.658307415318,7500.658307415318,7693.539388000554,7457.240009590703,7923.937107465146
1028,2018-08-10,7501.577923447576,7501.577923447576,7501.577923447576,7689.82116503864,7451.440195126823,7898.8429709443035
1029,2018-08-13,7504.336771544352,7504.336771544352,7504.336771544352,7670.599411107837,7453.012518846876,7886.6743812964905
1030,2018-08-14,7505.256387576609,7505.256387576608,7505.256387576608,7678.572755089062,7447.775527488848,7902.83582625749
1031,2018-08-15,7506.176003608868,7506.176003608868,7506.176003608868,7676.358134696145,7442.53714240889,7911.664072107106
1032,2018-08-16,7507.095619641126,7507.095619641126,7507.095619641126,7669.508231673668,7450.0153956547465,7882.258833621567
1033,2018-08-17,7508.015235673385,7508.015235673385,7508.015235673385,7668.561418534938,7451.729947399443,7876.658628463671
1034,2018-08-20,7510.774083770159,7510.774083770159,7510.774083770159,7656.941137966417,7443.692686343108,7862.588789701387
1035,2018-08-21,7511.6936998024175,7511.6936998024175,7511.6936998024175,7667.039007092576,7437.172377419061,7881.3810802365415
1036,2018-08-22,7512.6133158346765,7512.6133158346765,7512.6133158346765,7666.684946320657,7438.633989852342,7888.434860152078
1037,2018-08-23,7513.532931866935,7513.532931866935,7513.532931866935,7661.412658234072,7441.428321904394,7900.8351964815
1038,2018-08-24,7514.452547899194,7514.452547899194,7514.452547899194,7661.7523755697575,7437.589992686108,7897.413565972007
1039,2018-08-27,7517.211395995968,7517.211395995968,7517.211395995968,7652.310928765817,7422.547676771051,7873.423004503427
1040,2018-08-28,7518.131012028226,7518.131012028226,7518.131012028226,7662.637958946304,7457.185975176311,7901.561501648854
1041,2018-08-29,7519.050628060485,7519.050628060485,7519.050628060485,7662.311703655164,7431.566077925829,7895.485072739376
1042,2018-08-30,7519.970244092743,7519.970244092743,7519.970244092743,7656.900144321406,7433.7590063596745,7880.259290663291
1043,2018-08-31,7520.889860125001,7520.889860125001,7520.889860125001,7656.969332013602,7440.967775236873,7888.135087764791
1044,2018-09-04,7524.568324254034,7524.568324254034,7524.568324254034,7656.135782558654,7441.99265766999,7882.095146153334
1045,2018-09-05,7525.487940286293,7525.487940286293,7525.487940286293,7655.358140739583,7419.101482418447,7880.529068389248
1046,2018-09-06,7526.4075563185515,7526.4075563185515,7526.4075563185515,7649.522354508157,7416.804251544864,7870.9671447403325
1047,2018-09-07,7527.32717235081,7527.32717235081,7527.32717235081,7649.200434073018,7437.616315603266,7874.174860964037
1048,2018-09-10,7530.086020447585,7530.086020447585,7530.086020447585,7637.479496347136,7433.273091967161,7867.028616651529
1049,2018-09-11,7531.005636479843,7531.005636479843,7531.005636479843,7646.996552137505,7435.445947440173,7867.112255852928
1050,2018-09-12,7531.925252512101,7531.925252512101,7531.925252512101,7645.8320465574225,7430.674567068652,7888.592756482712
1051,2018-09-13,7532.844868544359,7532.844868544359,7532.844868544359,7639.535780627016,7422.1932459633,7868.751875220863
1052,2018-09-14,7533.764484576618,7533.764484576618,7533.764484576618,7638.645768808203,7404.3163395167785,7854.236749615946
1053,2018-09-17,7536.523332673393,7536.523332673393,7536.523332673393,7624.228429696232,7398.511120804269,7853.111402782216
1054,2018-09-18,7537.44294870565,7537.44294870565,7537.44294870565,7632.409941380007,7410.739466646248,7859.14193342315
1055,2018-09-19,7538.362564737909,7538.3625647379085,7538.3625647379085,7629.648953530753,7415.166009955135,7852.551498713486
1056,2018-09-20,7539.2821807701675,7539.2821807701675,7539.2821807701675,7621.479171798928,7399.420312985552,7838.295490053328
1057,2018-09-21,7540.2017968024265,7540.2017968024265,7540.2017968024265,7618.430619984394,7390.532122187452,7851.23866845967
1058,2018-09-24,7542.960644899201,7542.960644899201,7542.960644899201,7595.887907278876,7387.097234982406,7835.879482496457
1059,2018-09-25,7543.880260931459,7543.880260931459,7543.880260931459,7600.8814021318485,7388.986299223412,7818.604260248227
1060,2018-09-26,7544.799876963718,7544.799876963718,7544.799876963718,7594.753113803282,7367.748788890033,7819.178294033848
1061,2018-09-27,7545.719492995976,7545.719492995975,7545.719492995975,7583.087402550431,7366.634210421428,7804.837957009326
1062,2018-09-28,7546.639109028235,7546.639109028235,7546.639109028235,7576.473335183845,7352.748462510832,7792.494102575367
1063,2018-10-01,7549.397957125009,7549.397957125009,7549.397957125009,7543.504375278224,7318.535752514385,7768.604751567513
1064,2018-10-02,7550.317573157267,7550.317573157267,7550.317573157267,7545.362463063139,7332.532222942142,7755.751756980205
1065,2018-10-03,7551.237189189526,7551.237189189526,7551.237189189526,7536.3972452079815,7310.436275532717,7733.479253375403
1066,2018-10-04,7552.156805221784,7552.156805221784,7552.156805221784,7522.267866012985,7290.2831751221765,7754.973482910601
1067,2018-10-05,7553.076421254043,7553.076421254043,7553.076421254043,7513.633629290468,7295.467421371822,7763.413296582454
1068,2018-10-08,7555.835269350818,7555.835269350818,7555.835269350818,7506.423097877387,7280.560337615265,7739.967929342329
1069,2018-10-09,7556.754885383076,7556.754885383076,7556.754885383076,7480.00942477951,7256.851600116838,7705.601963932305
1070,2018-10-10,7557.674501415335,7557.674501415335,7557.674501415335,7471.998132409129,7266.087602230656,7679.705448413811
1071,2018-10-11,7558.594117447592,7558.594117447592,7558.594117447592,7459.487012127793,7241.126408743795,7688.67454820262
1072,2018-10-12,7559.513733479851,7559.513733479851,7559.513733479851,7453.126229002769,7233.749228599285,7677.79345154518
1073,2018-10-15,7562.272581576626,7562.272581576626,7562.272581576626,7427.789964542657,7222.502028338725,7637.213513887216
1074,2018-10-16,7563.192197608885,7563.192197608885,7563.192197608885,7434.457540508224,7215.647578509427,7665.116204147091
